method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_plain,goal_spoof_immediate,1,0.1,-49.0,1.0,0.1024574312432247,50,0.0636855587363243,0.5499216318130493,1.0,0.0,2
sac_plain_recovery,goal_spoof_immediate,1,0.1,-47.0,1.0,0.0543205611718068,50,0.0649564489722251,0.5434008836746216,1.0,0.0,2
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0696187414612015,50,0.0419283993542194,0.1978256106376648,1.0,0.0,3
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1143042373018003,50,0.0331223122775554,1.0075455904006958,0.0,0.0,3
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0553321060936789,50,0.0384211502969265,0.087012693285942,1.0,0.0,4
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1389931712479867,50,0.0555471777915954,0.1804383397102356,0.0,0.0,4
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0974216303837796,50,0.0444560945034027,0.1161764413118362,1.0,0.0,5
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1071045358063877,50,0.0672958865761756,0.3479525446891784,1.0,0.0,5
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1218561051307333,50,0.055720817297697,0.3068723976612091,1.0,0.0,6
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.07383020073958,50,0.0404133088886737,0.932955801486969,1.0,0.0,6
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0725112379741523,50,0.0317434258759021,0.0626690983772277,0.0,0.0,7
sac_plain_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.1021557515911819,50,0.0442021377384662,0.1504066437482834,1.0,0.0,7
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.095452722208323,50,0.0405922643840312,1.0748316049575806,1.0,0.0,8
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1041765994758897,50,0.040882796049118,0.9715858697891236,1.0,0.0,8
sac_plain,goal_spoof_immediate,1,0.1,-48.0,1.0,0.0954471906029602,50,0.0487924069166183,0.5918211340904236,1.0,0.0,9
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1489250577772203,50,0.0838844403624534,0.4141300618648529,1.0,0.0,9
sac_plain,goal_spoof_midep,1,0.1,-30.0,1.0,0.0977883596962937,50,0.1292617619037628,0.2188571691513061,1.0,0.0,0
sac_plain_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.0725849040377111,50,0.124770350754261,0.1606518328189849,1.0,0.0,0
sac_plain,goal_spoof_midep,1,0.1,-31.0,1.0,0.0700541095382921,50,0.106457382440567,0.3297277688980102,1.0,0.0,1
sac_plain_recovery,goal_spoof_midep,1,0.1,-2.0,1.0,0.0296130086407118,50,0.0982286185026168,0.3754317462444305,1.0,0.0,1
sac_plain,goal_spoof_midep,1,0.1,-31.0,1.0,0.1233703184373714,50,0.1294862031936645,0.5918299555778503,1.0,0.0,2
sac_plain_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0730019086778605,50,0.1273936778306961,0.5244510769844055,1.0,0.0,2
sac_plain,goal_spoof_midep,1,0.1,-30.0,1.0,0.0873876028201606,50,0.1190423592925071,0.4910127222537994,1.0,0.0,3
sac_plain_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.1150003230297897,50,0.1365619301795959,0.319952130317688,1.0,0.0,3
sac_plain,goal_spoof_midep,1,0.1,-30.0,1.0,0.0948593361980317,50,0.1371115148067474,0.2177446782588958,1.0,0.0,4
sac_plain_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.0877876343344156,50,0.129701167345047,0.2128613293170929,1.0,0.0,4
sac_plain,goal_spoof_midep,1,0.1,-31.0,1.0,0.0956352898708496,50,0.1053969338536262,1.0780338048934937,1.0,0.0,5
sac_plain_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.0972831123028466,50,0.0971676707267761,1.0894900560379028,1.0,0.0,5
sac_plain,goal_spoof_midep,1,0.1,-32.0,1.0,0.106425381860022,50,0.1019639000296592,0.9810101389884948,1.0,0.0,6
sac_plain_recovery,goal_spoof_midep,1,0.1,-29.0,1.0,0.0895078430875463,50,0.0846965834498405,1.0315781831741333,1.0,0.0,6
sac_plain,goal_spoof_midep,1,0.1,-29.0,1.0,0.0835012910432282,50,0.0861253067851066,0.2385423481464386,0.0,0.0,7
sac_plain_recovery,goal_spoof_midep,1,0.1,0.0,1.0,0.0470365951273247,50,0.06772031635046,0.08191729336977,0.0,0.0,7
sac_plain,goal_spoof_midep,1,0.1,-32.0,1.0,0.100563314786389,50,0.1352250874042511,0.4314037263393402,1.0,0.0,8
sac_plain_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0546892053462561,50,0.1214052140712738,0.4297454059123993,1.0,0.0,8
sac_plain,goal_spoof_midep,1,0.1,-31.0,1.0,0.1278577167490555,50,0.1509353369474411,0.3417021930217743,1.0,0.0,9
sac_plain_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.1205640272109093,50,0.1358430832624435,0.5457924604415894,1.0,0.0,9
random,sensor_dropout,2,0.0,-47.0,1.0,0.1616820188430405,50,1.508040189743042,1.0914963483810425,1.0,0.0,0
random_recovery,sensor_dropout,2,0.0,-32.0,1.0,0.0458656963509067,50,1.4773269891738892,1.1045812368392944,1.0,0.0,0
random,sensor_dropout,2,0.0,-50.0,0.0,0.1603737520723817,50,1.6370168924331665,1.0940556526184082,1.0,0.0,1
random_recovery,sensor_dropout,2,0.0,-48.0,1.0,0.1281674038498589,50,1.6569855213165283,1.1293879747390747,1.0,0.0,1
random,sensor_dropout,2,0.0,-50.0,0.0,0.2705250151529459,50,1.5039445161819458,1.0518159866333008,1.0,0.0,2
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.2834793794751145,50,1.2164298295974731,0.8852936029434204,0.0,1.0,2
random,sensor_dropout,2,0.0,-50.0,0.0,0.3439536634881538,50,1.5631674528121948,1.166148662567139,1.0,0.0,3
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.2731904555837643,50,1.4141758680343628,0.9819737076759338,1.0,1.0,3
random,sensor_dropout,2,0.0,-47.0,1.0,0.1988472031284118,50,1.5350136756896973,1.1021095514297483,1.0,0.0,4
random_recovery,sensor_dropout,2,0.0,-45.0,1.0,0.1413879358958026,50,1.6497440338134766,1.1200664043426514,1.0,0.0,4
random,sensor_dropout,2,0.0,-50.0,0.0,0.3358837546330249,50,1.5598212480545044,1.135124921798706,1.0,0.0,5
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.2583839456613321,50,1.301310420036316,0.8783808946609497,1.0,1.0,5
random,sensor_dropout,2,0.0,-50.0,0.0,0.247864417438051,50,1.6253340244293213,1.1186765432357788,1.0,0.0,6
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.2858151048471921,50,1.2122081518173218,0.8454506397247314,1.0,1.0,6
random,sensor_dropout,2,0.0,-50.0,0.0,0.1160776086133028,50,1.454086184501648,1.0602482557296753,1.0,0.0,7
random_recovery,sensor_dropout,2,0.0,-49.0,1.0,0.0376766380314533,50,1.4992166757583618,1.1041820049285889,1.0,0.0,7
random,sensor_dropout,2,0.0,-50.0,0.0,0.10504896504181,50,1.3528509140014648,1.0386896133422852,1.0,0.0,8
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.1820142727662045,50,1.3551547527313232,1.064966320991516,1.0,0.0,8
random,sensor_dropout,2,0.0,-50.0,0.0,0.2431818663416941,50,1.4212160110473633,1.0792347192764282,1.0,0.0,9
random_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.270736301275334,50,1.296457052230835,0.9329628944396972,1.0,1.0,9
random,sensor_bias,2,0.1,-50.0,0.0,0.2071293086205974,50,1.5913172960281372,1.1190037727355957,1.0,0.0,0
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.2601550669823581,50,1.4872807264328003,1.0563853979110718,1.0,1.0,0
random,sensor_bias,2,0.1,-50.0,0.0,0.2876237398550991,50,1.666865348815918,1.1578956842422483,1.0,0.0,1
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.1224673472145175,50,1.5545377731323242,1.1091423034667969,1.0,0.0,1
random,sensor_bias,2,0.1,-47.0,1.0,0.2208347814642729,50,1.4690994024276731,1.108452558517456,1.0,0.0,2
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.1519912710195738,50,1.6181278228759766,1.1495003700256348,1.0,0.0,2
random,sensor_bias,2,0.1,-50.0,0.0,0.4322597582570398,50,1.5778554677963257,1.1260515451431274,1.0,0.0,3
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.2767694921516238,50,1.4184473752975464,1.0301047563552856,1.0,1.0,3
random,sensor_bias,2,0.1,-47.0,1.0,0.0609821591773727,50,1.5210280418395996,1.121007204055786,1.0,0.0,4
random_recovery,sensor_bias,2,0.1,-49.0,1.0,0.0929971605073557,50,1.428505301475525,1.0775706768035889,1.0,0.0,4
random,sensor_bias,2,0.1,-50.0,0.0,0.1538050396280767,50,1.55158269405365,1.110421061515808,1.0,0.0,5
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.3075133116879418,50,1.2415738105773926,0.9237251877784728,1.0,1.0,5
random,sensor_bias,2,0.1,-50.0,0.0,0.2925233411624116,50,1.5733200311660769,1.0894030332565308,1.0,0.0,6
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.1693201256264629,50,1.5761089324951172,1.1077677011489868,1.0,0.0,6
random,sensor_bias,2,0.1,-50.0,0.0,0.2554036270485801,50,1.5168776512145996,1.1121940612792969,1.0,0.0,7
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.339288599723231,50,1.0762922763824463,0.8074213266372681,0.0,1.0,7
random,sensor_bias,2,0.1,-50.0,0.0,0.06917489906508,50,1.4925553798675537,1.0916471481323242,1.0,0.0,8
random_recovery,sensor_bias,2,0.1,-49.0,1.0,0.0735790777374677,50,1.561691164970398,1.1622576713562012,1.0,0.0,8
random,sensor_bias,2,0.1,-50.0,0.0,0.2488602716571672,50,1.4461361169815063,1.1208122968673706,1.0,0.0,9
random_recovery,sensor_bias,2,0.1,-50.0,0.0,0.2392502541474045,50,1.509993314743042,1.0577431917190552,1.0,1.0,9
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2102650423741303,50,1.6450917720794678,1.1522682905197144,1.0,0.0,0
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2788001481106292,50,1.5022212266921997,1.100486397743225,1.0,0.0,0
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2159562224082418,50,1.617246150970459,1.157429814338684,1.0,0.0,1
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1539407985103249,50,1.5843597650527954,1.1510655879974363,1.0,0.0,1
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2474781857098476,50,1.508939504623413,1.143763542175293,1.0,0.0,2
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1062917191422544,50,1.6777156591415403,1.143648386001587,1.0,0.0,2
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1856960759086607,50,1.4638922214508057,1.088473558425903,1.0,0.0,3
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1808146303091142,50,1.6136209964752195,1.177960991859436,1.0,0.0,3
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2894077501290882,50,1.4336328506469729,1.0678472518920898,1.0,0.0,4
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.346330333459072,50,0.977522611618042,0.6933542490005493,1.0,1.0,4
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2718557112035954,50,1.468038558959961,1.1493849754333496,1.0,0.0,5
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1975846495911862,50,1.003732442855835,0.7256454229354858,1.0,1.0,5
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2676574200569794,50,1.5455727577209473,1.0782155990600586,1.0,0.0,6
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1346428938855503,50,1.4525374174118042,1.064963936805725,1.0,0.0,6
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2551019998084145,50,1.5206327438354492,1.1219340562820437,1.0,0.0,7
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2394166610317435,50,1.48700213432312,1.080555438995361,1.0,1.0,7
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.3925819859548585,50,1.6160813570022583,1.12982976436615,1.0,0.0,8
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1547816574555282,50,1.319784164428711,0.931194543838501,1.0,1.0,8
random,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2082971233156874,50,1.584639072418213,1.1563842296600342,1.0,0.0,9
random_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.2003887428457593,50,1.1557494401931765,0.8333653211593628,0.0,1.0,9
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.2277591012687116,50,1.42265522480011,1.072706699371338,1.0,0.0,0
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.2575140122110841,50,0.9813266396522522,0.7534425854682922,1.0,1.0,0
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.213102806364499,50,1.523532509803772,1.1175341606140137,1.0,0.0,1
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.1729885785122418,50,1.5251038074493408,1.0845932960510254,1.0,0.0,1
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.241414417038673,50,1.4284234046936035,1.1216347217559814,1.0,0.0,2
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.3476886784603608,50,1.0542681217193604,0.7804808020591736,1.0,1.0,2
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.3490506139162789,50,1.6470335721969604,1.1368995904922483,1.0,0.0,3
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.209121744769705,50,1.1876389980316162,0.8847813606262207,1.0,1.0,3
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.3066786160867562,50,1.5748783349990845,1.1033220291137695,1.0,0.0,4
random_recovery,goal_spoof_midep,2,0.1,-47.0,1.0,0.1731233172363557,50,1.312036156654358,0.9200801253318788,1.0,1.0,4
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.2514913831441902,50,1.4947229623794556,1.106286644935608,1.0,0.0,5
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.2663529915788911,50,1.4775558710098269,1.065772294998169,1.0,0.0,5
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.3644750570962191,50,1.5424880981445312,1.1661456823349,1.0,0.0,6
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.31756924433175,50,1.6409971714019775,1.1716827154159546,1.0,0.0,6
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.2412659510024011,50,1.5139399766921997,1.0681861639022827,1.0,0.0,7
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.2169459474443092,50,1.412021517753601,0.9700876474380492,1.0,1.0,7
random,goal_spoof_midep,2,0.1,-50.0,0.0,0.1143020180052937,50,1.6508034467697144,1.0878214836120603,1.0,0.0,8
random_recovery,goal_spoof_midep,2,0.1,-50.0,0.0,0.3259716511536314,50,0.9164748787879944,0.6526162624359131,0.0,1.0,8
random,goal_spoof_midep,2,0.1,-43.0,1.0,0.1895981519375954,50,1.5512772798538208,1.122022271156311,1.0,0.0,9
random_recovery,goal_spoof_midep,2,0.1,-49.0,1.0,0.0518757923554707,50,1.57215416431427,1.132997989654541,1.0,0.0,9
rule_based,sensor_dropout,2,0.0,-6.0,1.0,0.025410494381819,50,0.0141406469047069,0.182610809803009,0.0,0.0,0
rule_based_recovery,sensor_dropout,2,0.0,-6.0,1.0,0.025410494381819,50,0.0141406469047069,0.182610809803009,0.0,0.0,0
rule_based,sensor_dropout,2,0.0,-6.0,1.0,0.0006237196585692,50,0.0151061918586492,0.0934688970446586,0.0,0.0,1
rule_based_recovery,sensor_dropout,2,0.0,-6.0,1.0,0.0006237196585692,50,0.0151061918586492,0.0934688970446586,0.0,0.0,1
rule_based,sensor_dropout,2,0.0,-4.0,1.0,0.0008392654096867,50,0.0108090247958898,0.0673179551959037,0.0,0.0,2
rule_based_recovery,sensor_dropout,2,0.0,-4.0,1.0,0.0008392654096867,50,0.0108090247958898,0.0673179551959037,0.0,0.0,2
rule_based,sensor_dropout,2,0.0,-6.0,1.0,0.0084781430518318,50,0.0154956821352243,0.1205017939209938,0.0,0.0,3
rule_based_recovery,sensor_dropout,2,0.0,-6.0,1.0,0.0084781430518318,50,0.0154956821352243,0.1205017939209938,0.0,0.0,3
rule_based,sensor_dropout,2,0.0,-3.0,1.0,0.0008043146201667,50,0.010252296924591,0.0630075857043266,0.0,0.0,4
rule_based_recovery,sensor_dropout,2,0.0,-3.0,1.0,0.0008043146201667,50,0.010252296924591,0.0630075857043266,0.0,0.0,4
rule_based,sensor_dropout,2,0.0,-7.0,1.0,0.0005913578669346,50,0.0179763901978731,0.1108816117048263,0.0,0.0,5
rule_based_recovery,sensor_dropout,2,0.0,-7.0,1.0,0.0005913578669346,50,0.0179763901978731,0.1108816117048263,0.0,0.0,5
rule_based,sensor_dropout,2,0.0,-7.0,1.0,0.0005767277597189,50,0.0191112887114286,0.1178769469261169,0.0,0.0,6
rule_based_recovery,sensor_dropout,2,0.0,-7.0,1.0,0.0005767277597189,50,0.0191112887114286,0.1178769469261169,0.0,0.0,6
rule_based,sensor_dropout,2,0.0,-5.0,1.0,0.0008499981567314,50,0.0135248731821775,0.083354540169239,0.0,0.0,7
rule_based_recovery,sensor_dropout,2,0.0,-5.0,1.0,0.0008499981567314,50,0.0135248731821775,0.083354540169239,0.0,0.0,7
rule_based,sensor_dropout,2,0.0,-6.0,1.0,0.000673910780917,50,0.0175154451280832,0.1057176664471626,0.0,0.0,8
rule_based_recovery,sensor_dropout,2,0.0,-6.0,1.0,0.000673910780917,50,0.0175154451280832,0.1057176664471626,0.0,0.0,8
rule_based,sensor_dropout,2,0.0,-3.0,1.0,0.0008573577233464,50,0.0090255672112107,0.0565540045499801,0.0,0.0,9
rule_based_recovery,sensor_dropout,2,0.0,-3.0,1.0,0.0008573577233464,50,0.0090255672112107,0.0565540045499801,0.0,0.0,9
rule_based,sensor_bias,2,0.1,-6.0,1.0,0.025410494381819,50,0.0141406469047069,0.182610809803009,0.0,0.0,0
rule_based_recovery,sensor_bias,2,0.1,-6.0,1.0,0.025410494381819,50,0.0141406469047069,0.182610809803009,0.0,0.0,0
rule_based,sensor_bias,2,0.1,-6.0,1.0,0.0006237196585692,50,0.0151061918586492,0.0934688970446586,0.0,0.0,1
rule_based_recovery,sensor_bias,2,0.1,-6.0,1.0,0.0006237196585692,50,0.0151061918586492,0.0934688970446586,0.0,0.0,1
rule_based,sensor_bias,2,0.1,-4.0,1.0,0.0008392654096867,50,0.0108090247958898,0.0673179551959037,0.0,0.0,2
rule_based_recovery,sensor_bias,2,0.1,-4.0,1.0,0.0008392654096867,50,0.0108090247958898,0.0673179551959037,0.0,0.0,2
rule_based,sensor_bias,2,0.1,-6.0,1.0,0.0084781430518318,50,0.0154956821352243,0.1205017939209938,0.0,0.0,3
rule_based_recovery,sensor_bias,2,0.1,-6.0,1.0,0.0084781430518318,50,0.0154956821352243,0.1205017939209938,0.0,0.0,3
rule_based,sensor_bias,2,0.1,-3.0,1.0,0.0008043146201667,50,0.010252296924591,0.0630075857043266,0.0,0.0,4
rule_based_recovery,sensor_bias,2,0.1,-3.0,1.0,0.0008043146201667,50,0.010252296924591,0.0630075857043266,0.0,0.0,4
rule_based,sensor_bias,2,0.1,-7.0,1.0,0.0005913578669346,50,0.0179763901978731,0.1108816117048263,0.0,0.0,5
rule_based_recovery,sensor_bias,2,0.1,-7.0,1.0,0.0005913578669346,50,0.0179763901978731,0.1108816117048263,0.0,0.0,5
rule_based,sensor_bias,2,0.1,-7.0,1.0,0.0005767277597189,50,0.0191112887114286,0.1178769469261169,0.0,0.0,6
rule_based_recovery,sensor_bias,2,0.1,-7.0,1.0,0.0005767277597189,50,0.0191112887114286,0.1178769469261169,0.0,0.0,6
rule_based,sensor_bias,2,0.1,-5.0,1.0,0.0008499981567314,50,0.0135248731821775,0.083354540169239,0.0,0.0,7
rule_based_recovery,sensor_bias,2,0.1,-5.0,1.0,0.0008499981567314,50,0.0135248731821775,0.083354540169239,0.0,0.0,7
rule_based,sensor_bias,2,0.1,-6.0,1.0,0.000673910780917,50,0.0175154451280832,0.1057176664471626,0.0,0.0,8
rule_based_recovery,sensor_bias,2,0.1,-6.0,1.0,0.000673910780917,50,0.0175154451280832,0.1057176664471626,0.0,0.0,8
rule_based,sensor_bias,2,0.1,-3.0,1.0,0.0008573577233464,50,0.0090255672112107,0.0565540045499801,0.0,0.0,9
rule_based_recovery,sensor_bias,2,0.1,-3.0,1.0,0.0008573577233464,50,0.0090255672112107,0.0565540045499801,0.0,0.0,9
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0665319342452052,50,0.0167572684586048,0.3073094487190246,0.0,0.0,0
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1109525448229727,50,0.0110085103660821,0.064865306019783,0.0,0.0,0
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0715738651039826,50,0.0089067490771412,0.0558050535619258,0.0,0.0,1
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1302314481072469,50,0.0120604876428842,0.071287415921688,0.0,0.0,1
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.083570603053712,50,0.0105796847492456,0.0657636672258377,0.0,0.0,2
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1181384088871547,50,0.0107562495395541,0.0656046271324157,0.0,0.0,2
rule_based,goal_spoof_immediate,2,0.1,-38.0,1.0,0.0485761468621203,50,0.0131713300943374,0.5467457175254822,0.0,0.0,3
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0713512626603109,50,0.0100747160613536,0.0595747902989387,0.0,0.0,3
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1352780243716923,50,0.0205965042114257,0.1227990910410881,0.0,0.0,4
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0716072655344065,50,0.0084772855043411,0.0530648231506347,0.0,0.0,4
rule_based,goal_spoof_immediate,2,0.1,-46.0,1.0,0.0783809316128456,50,0.0242731720209121,0.1535667479038238,0.0,0.0,5
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1190883792150563,50,0.034630462527275,0.2548125386238098,0.0,1.0,5
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1274333485045882,50,0.0165055617690086,0.1011169403791427,0.0,0.0,6
rule_based_recovery,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1255104555594127,50,0.0212712530046701,0.1419969201087951,0.0,0.0,6
rule_based,goal_spoof_immediate,2,0.1,-45.0,1.0,0.0876739641994842,50,0.0212701689451932,0.159979298710823,0.0,0.0,7
rule_based_recovery,goal_spoof_immediate,2,0.1,-6.0,1.0,0.0204968349629153,50,0.0123574826866388,0.0764689221978187,0.0,0.0,7
rule_based,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0894842919762159,50,0.0128210736438632,0.0786680951714515,0.0,0.0,8
rule_based_recovery,goal_spoof_immediate,2,0.1,-45.0,1.0,0.0912587105169011,50,0.0344986282289028,0.333182156085968,0.0,1.0,8
rule_based,goal_spoof_immediate,2,0.1,-45.0,1.0,0.0986355638144682,50,0.018813444301486,0.1270181089639663,0.0,0.0,9
rule_based_recovery,goal_spoof_immediate,2,0.1,-18.0,1.0,0.0488793047024126,50,0.0043402458541095,0.0286782439798116,0.0,0.0,9
rule_based,goal_spoof_midep,2,0.1,-32.0,1.0,0.113568822946053,50,0.0387381687760353,0.3798104524612427,0.0,0.0,0
rule_based_recovery,goal_spoof_midep,2,0.1,-29.0,1.0,0.0619572353255898,50,0.0253852754831314,0.1388965249061584,0.0,0.0,0
rule_based,goal_spoof_midep,2,0.1,-32.0,1.0,0.0816268209655791,50,0.0332821495831012,0.1862336993217468,0.0,0.0,1
rule_based_recovery,goal_spoof_midep,2,0.1,-32.0,1.0,0.085029968995845,50,0.0314769297838211,0.1397751569747924,0.0,0.0,1
rule_based,goal_spoof_midep,2,0.1,-31.0,1.0,0.1037882343480352,50,0.0314054526388645,0.1230856627225875,0.0,0.0,2
rule_based_recovery,goal_spoof_midep,2,0.1,-6.0,1.0,0.0500525011832459,50,0.020907063037157,0.0957505032420158,0.0,0.0,2
rule_based,goal_spoof_midep,2,0.1,-31.0,1.0,0.0860510466288026,50,0.0334081761538982,0.2287638038396835,0.0,0.0,3
rule_based_recovery,goal_spoof_midep,2,0.1,-26.0,1.0,0.0814406173892391,50,0.0368629842996597,0.4088472127914428,0.0,0.0,3
rule_based,goal_spoof_midep,2,0.1,-28.0,1.0,0.0847601163578344,50,0.0274428948760032,0.1123775094747543,0.0,0.0,4
rule_based_recovery,goal_spoof_midep,2,0.1,-31.0,1.0,0.12134385249424,50,0.0346269868314266,0.1330219060182571,0.0,0.0,4
rule_based,goal_spoof_midep,2,0.1,-33.0,1.0,0.0883897314246421,50,0.0376944839954376,0.2111167311668396,0.0,0.0,5
rule_based_recovery,goal_spoof_midep,2,0.1,-7.0,1.0,0.0384951312243119,50,0.0254731625318527,0.1331524401903152,0.0,0.0,5
rule_based,goal_spoof_midep,2,0.1,-34.0,1.0,0.1030854468443471,50,0.0394530668854713,0.1747952848672866,0.0,0.0,6
rule_based_recovery,goal_spoof_midep,2,0.1,-29.0,1.0,0.0660438102490087,50,0.0323074162006378,0.1572529673576355,0.0,0.0,6
rule_based,goal_spoof_midep,2,0.1,-32.0,1.0,0.1160557514715747,50,0.0368157848715782,0.1497429013252258,0.0,0.0,7
rule_based_recovery,goal_spoof_midep,2,0.1,-32.0,1.0,0.1022677095397817,50,0.0337102152407169,0.1379440724849701,0.0,0.0,7
rule_based,goal_spoof_midep,2,0.1,-24.0,1.0,0.0602927424890427,50,0.0331964455544948,0.2566934823989868,0.0,0.0,8
rule_based_recovery,goal_spoof_midep,2,0.1,-31.0,1.0,0.081483025345785,50,0.0337151251733303,0.1536949276924133,0.0,0.0,8
rule_based,goal_spoof_midep,2,0.1,-18.0,1.0,0.0532989246318895,50,0.0196767542511224,0.0856292992830276,0.0,0.0,9
rule_based_recovery,goal_spoof_midep,2,0.1,-25.0,1.0,0.0621308281938213,50,0.0212637577205896,0.0887533128261566,0.0,0.0,9
sac_her,sensor_dropout,2,0.0,-50.0,0.0,0.8759156014454975,50,0.0137090673670172,1.8157310485839844,1.0,0.0,0
sac_her_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.7881479114822221,50,0.0241882391273975,1.0235908031463623,1.0,1.0,0
sac_her,sensor_dropout,2,0.0,-50.0,0.0,0.8816263591226834,50,0.0112133733928203,1.8830747604370115,1.0,0.0,1
sac_her_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.7379385835614269,50,0.0232918746769428,1.0532641410827637,1.0,1.0,1
sac_her,sensor_dropout,2,0.0,-50.0,0.0,0.8858177006174031,50,0.0127559183165431,1.832516074180603,1.0,0.0,2
sac_her_recovery,sensor_dropout,2,0.0,-50.0,0.0,0.7391069074121107,50,0.0213291142135858,0.9827283620834352,1.0,1.0,2
